returncode	checker	bc_file	stdout_file	stderr_file	elapsed_seconds
0	fileck	workspace/vim-bc/objects/src/objects/job.bc	-	-	0.114
0	null-deref	workspace/vim-bc/objects/src/objects/job.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__job.null-deref.stderr.txt	0.164
0	leak	workspace/vim-bc/objects/src/objects/json.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__json.leak.stderr.txt	0.114
0	dfree	workspace/vim-bc/objects/src/objects/json.bc	-	-	0.114
0	fileck	workspace/vim-bc/objects/src/objects/json.bc	-	-	0.073
0	null-deref	workspace/vim-bc/objects/src/objects/json.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__json.null-deref.stderr.txt	0.114
0	leak	workspace/vim-bc/objects/src/objects/linematch.bc	-	-	0.037
0	dfree	workspace/vim-bc/objects/src/objects/linematch.bc	-	-	0.032
0	fileck	workspace/vim-bc/objects/src/objects/linematch.bc	-	-	0.032
0	null-deref	workspace/vim-bc/objects/src/objects/linematch.bc	-	-	0.032
