returncode	checker	bc_file	stdout_file	stderr_file	elapsed_seconds
0	leak	workspace/nasm-bc/bc/nasmlib/path.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/path.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/path.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/path.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/perfhash.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/perfhash.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/perfhash.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/perfhash.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/raa.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/raa.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/raa.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/nasmlib/raa.bc	-	-	0.032
0	leak	workspace/nasm-bc/bc/nasmlib/rbtree.bc	-	-	0.032
0	dfree	workspace/nasm-bc/bc/nasmlib/rbtree.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/nasmlib/rbtree.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/nasmlib/rbtree.bc	-	-	0.032
0	leak	workspace/nasm-bc/bc/nasmlib/readnum.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/readnum.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/readnum.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/readnum.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/realpath.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/realpath.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/realpath.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/realpath.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/rlimit.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/rlimit.bc	-	-	0.016
