function	status	bc_file
window_copy_pipe_run	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_stringify	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_copy_view_init	FOUND	workspace/tmux-bc/objects/window-copy.bc
window_create	FOUND	workspace/tmux-bc/objects/window.bc
window_customize_destroy	FOUND	workspace/tmux-bc/objects/window-customize.bc
window_customize_free	FOUND	workspace/tmux-bc/objects/window-customize.bc
window_customize_free_callback	FOUND	workspace/tmux-bc/objects/window-customize.bc
window_customize_free_item	FOUND	workspace/tmux-bc/objects/window-customize.bc
window_customize_free_item_callback	FOUND	workspace/tmux-bc/objects/window-customize.bc
window_destroy	FOUND	workspace/tmux-bc/objects/window.bc
window_destroy_panes	FOUND	workspace/tmux-bc/objects/window.bc
window_pane_create	FOUND	workspace/tmux-bc/objects/window.bc
window_pane_destroy	FOUND	workspace/tmux-bc/objects/window.bc
window_pane_reset_mode	FOUND	workspace/tmux-bc/objects/window.bc
window_tree_command_free	FOUND	workspace/tmux-bc/objects/window-tree.bc
window_tree_destroy	FOUND	workspace/tmux-bc/objects/window-tree.bc
window_tree_free	FOUND	workspace/tmux-bc/objects/window-tree.bc
window_tree_free_item	FOUND	workspace/tmux-bc/objects/window-tree.bc
winlink_remove	FOUND	workspace/tmux-bc/objects/window.bc
xcalloc	FOUND	workspace/tmux-bc/objects/xmalloc.bc
xmalloc	FOUND	workspace/tmux-bc/objects/xmalloc.bc
xrealloc	FOUND	workspace/tmux-bc/objects/xmalloc.bc
xreallocarray	FOUND	workspace/tmux-bc/objects/xmalloc.bc
xrecallocarray	FOUND	workspace/tmux-bc/objects/xmalloc.bc
xstrdup	FOUND	workspace/tmux-bc/objects/xmalloc.bc
xstrndup	FOUND	workspace/tmux-bc/objects/xmalloc.bc
xvasprintf	FOUND	workspace/tmux-bc/objects/xmalloc.bc
yylex_format	FOUND	workspace/tmux-bc/objects/cmd-parse.bc
yylex_token	FOUND	workspace/tmux-bc/objects/cmd-parse.bc
