function	status	bc_file
qf_cmd_get_or_alloc_stack	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
qf_free	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
qf_free_all	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
qf_free_fields	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
qf_free_items	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
qf_free_list_stack_items	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
qf_free_lists	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
qf_free_stack	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
qf_pop_dir	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
read_cnt_string	FOUND	workspace/vim-bc/objects/src/objects/spellfile.bc
read_string	FOUND	workspace/vim-bc/objects/src/objects/misc2.bc
read_string_decrypt	FOUND	workspace/vim-bc/objects/src/objects/undo.bc
readfile_charconvert	FOUND	workspace/vim-bc/objects/src/objects/fileio.bc
realloc_cmdbuff	FOUND	workspace/vim-bc/objects/src/objects/ex_getln.bc
redraw_listener_free	FOUND	workspace/vim-bc/objects/src/objects/drawscreen.bc
reg_submatch	FOUND	workspace/vim-bc/objects/src/objects/regexp.bc
reg_submatch_list	FOUND	workspace/vim-bc/objects/src/objects/regexp.bc
repl_cmdline	FOUND	workspace/vim-bc/objects/src/objects/ex_docmd.bc
replace_makeprg	FOUND	workspace/vim-bc/objects/src/objects/ex_docmd.bc
replace_termcodes	FOUND	workspace/vim-bc/objects/src/objects/term.bc
reserve_local	FOUND	workspace/vim-bc/objects/src/objects/vim9compile.bc
resolve_shortcut	NOT_FOUND	-
restore_gettext_codeset	NOT_FOUND	-
rettv_blob_alloc	FOUND	workspace/vim-bc/objects/src/objects/blob.bc
rettv_dict_alloc	FOUND	workspace/vim-bc/objects/src/objects/dict.bc
rettv_list_alloc	FOUND	workspace/vim-bc/objects/src/objects/list.bc
rettv_list_alloc_id	FOUND	workspace/vim-bc/objects/src/objects/list.bc
rettv_tuple_alloc	FOUND	workspace/vim-bc/objects/src/objects/tuple.bc
rettv_tuple_set_with_items	FOUND	workspace/vim-bc/objects/src/objects/tuple.bc
reverse_text	FOUND	workspace/vim-bc/objects/src/objects/strings.bc
ruby_buffer_free	NOT_FOUND	-
save_function_name	FOUND	workspace/vim-bc/objects/src/objects/userfunc.bc
screen_new	FOUND	workspace/vim-bc/objects/src/objects/vterm_screen.bc
searchpath_save	NOT_FOUND	-
serverMakeName	FOUND	workspace/vim-bc/objects/src/objects/clientserver.bc
serverReadReply	NOT_FOUND	-
shortpath_for_invalid_fname	NOT_FOUND	-
skip_regexp_ex	FOUND	workspace/vim-bc/objects/src/objects/regexp.bc
slang_alloc	FOUND	workspace/vim-bc/objects/src/objects/spell.bc
slang_free	FOUND	workspace/vim-bc/objects/src/objects/spell.bc
socket_server_free_cmd	FOUND	workspace/vim-bc/objects/src/objects/os_unix.bc
sound_free	NOT_FOUND	-
spell_delete_wordlist	FOUND	workspace/vim-bc/objects/src/objects/spell.bc
spell_find_cleanup	FOUND	workspace/vim-bc/objects/src/objects/spellsuggest.bc
spell_free_aff	FOUND	workspace/vim-bc/objects/src/objects/spellfile.bc
spell_free_all	FOUND	workspace/vim-bc/objects/src/objects/spell.bc
spell_load_file	FOUND	workspace/vim-bc/objects/src/objects/spellfile.bc
spell_read_tree	FOUND	workspace/vim-bc/objects/src/objects/spellfile.bc
split_button_string	NOT_FOUND	-
stacktrace_create	FOUND	workspace/vim-bc/objects/src/objects/scriptfile.bc
str_foldcase	FOUND	workspace/vim-bc/objects/src/objects/charset.bc
string_convert	FOUND	workspace/vim-bc/objects/src/objects/mbyte.bc
string_convert_ext	FOUND	workspace/vim-bc/objects/src/objects/mbyte.bc
string_from_blob	FOUND	workspace/vim-bc/objects/src/objects/strings.bc
string_to_line	NOT_FOUND	-
string_tv2string	FOUND	workspace/vim-bc/objects/src/objects/eval.bc
strlow_save	FOUND	workspace/vim-bc/objects/src/objects/strings.bc
stropt_copy_value	FOUND	workspace/vim-bc/objects/src/objects/option.bc
stropt_get_newval	FOUND	workspace/vim-bc/objects/src/objects/option.bc
strup_save	FOUND	workspace/vim-bc/objects/src/objects/strings.bc
syn_clear_cluster	FOUND	workspace/vim-bc/objects/src/objects/syntax.bc
syn_clear_pattern	FOUND	workspace/vim-bc/objects/src/objects/syntax.bc
syn_combine_list	FOUND	workspace/vim-bc/objects/src/objects/syntax.bc
syn_stack_cleanup	FOUND	workspace/vim-bc/objects/src/objects/syntax.bc
syn_stack_free_all	FOUND	workspace/vim-bc/objects/src/objects/syntax.bc
syn_stack_free_block	FOUND	workspace/vim-bc/objects/src/objects/syntax.bc
syn_stack_free_entry	FOUND	workspace/vim-bc/objects/src/objects/syntax.bc
tabstop_copy	FOUND	workspace/vim-bc/objects/src/objects/indent.bc
tabstop_set	FOUND	workspace/vim-bc/objects/src/objects/indent.bc
tag_full_fname	FOUND	workspace/vim-bc/objects/src/objects/tag.bc
tagname_free	FOUND	workspace/vim-bc/objects/src/objects/tag.bc
tcl_buffer_free	NOT_FOUND	-
term_free_conpty	NOT_FOUND	-
term_free_vterm	FOUND	workspace/vim-bc/objects/src/objects/terminal.bc
term_start	FOUND	workspace/vim-bc/objects/src/objects/terminal.bc
timer_free_all	NOT_FOUND	-
translate_mapping	FOUND	workspace/vim-bc/objects/src/objects/map.bc
transstr	FOUND	workspace/vim-bc/objects/src/objects/charset.bc
tuple2string	FOUND	workspace/vim-bc/objects/src/objects/tuple.bc
tuple_alloc	FOUND	workspace/vim-bc/objects/src/objects/tuple.bc
tuple_alloc_with_items	FOUND	workspace/vim-bc/objects/src/objects/tuple.bc
