function	status	bc_file
av_cpb_properties_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.ae.bc
av_cpb_properties_alloc	FOUND	workspace/ffmpeg-bc/objects/libavcodec/utils.bc
av_d3d11va_alloc_context	FOUND	workspace/ffmpeg-bc/archive-objects/libavcodec/libavcodec/d3d11va.bc
av_d3d11va_alloc_context	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.af.bc
av_d3d11va_alloc_context	FOUND	workspace/ffmpeg-bc/objects/libavcodec/d3d11va.bc
av_des_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/des.bc
av_des_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.an.bc
av_des_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/des.bc
av_detection_bbox_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/detection_bbox.bc
av_detection_bbox_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_detection_bbox_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/detection_bbox.bc
av_detection_bbox_create_side_data	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/detection_bbox.bc
av_detection_bbox_create_side_data	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_detection_bbox_create_side_data	FOUND	workspace/ffmpeg-bc/objects/libavutil/detection_bbox.bc
av_dict_free	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/dict.bc
av_dict_free	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_dict_free	FOUND	workspace/ffmpeg-bc/objects/libavutil/dict.bc
av_dovi_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/dovi_meta.bc
av_dovi_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_dovi_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/dovi_meta.bc
av_dovi_metadata_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/dovi_meta.bc
av_dovi_metadata_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_dovi_metadata_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/dovi_meta.bc
av_dynamic_hdr_plus_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/hdr_dynamic_metadata.bc
av_dynamic_hdr_plus_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_dynamic_hdr_plus_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/hdr_dynamic_metadata.bc
av_dynamic_hdr_plus_create_side_data	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/hdr_dynamic_metadata.bc
av_dynamic_hdr_plus_create_side_data	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_dynamic_hdr_plus_create_side_data	FOUND	workspace/ffmpeg-bc/objects/libavutil/hdr_dynamic_metadata.bc
av_dynamic_hdr_smpte2094_app5_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/hdr_dynamic_metadata.bc
av_dynamic_hdr_smpte2094_app5_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_dynamic_hdr_smpte2094_app5_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/hdr_dynamic_metadata.bc
av_dynamic_hdr_smpte2094_app5_create_side_data	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/hdr_dynamic_metadata.bc
